CommentID,VideoID,VideoTitle,AuthorName,AuthorChannelID,CommentText,Sentiment,Likes,Replies,PublishedAt,CountryCode,CategoryID
Ugzsa8bOgrDxWPUeRht4AaABAg,ba0her9ldv4,No one told us it was a roller coaster 😭,@ari.B33,UCb_h_rKlrjv53TgIFSPqRyA,They sound like chickens 😂,Negative,0,0,2025-01-13 04:18:17,AU,26
Ugw246FIQgV4LK5Dkgl4AaABAg,9-9lzsuBzRQ,A closer look at the destruction left behind by LA wildfires,@albagherzade,UCQy8G2f6eSuyVuh2HW332BA,Thanks Canadian our friend and good neighbor ❤️🙏,Positive,3,0,2025-01-09 23:51:08,CA,25
UgwZ_-0U3XhpP9zz30N4AaABAg,HvjYxuU6LHk,15 Programming Project Ideas - From Beginner to Advanced,@matthewrayner6364,UCtLZt1VFGh9odGX6bWCfV_Q,Another fun and quite challenging project is to create your own voice activated personal assistant for your computer. Its very expandable with adding extra commands and you could take it to a level where it interacts with web apis to use youtube and spotify ect. I have spent around 3 months working on one in my spare time and it is really fun and personalisable for what you need on your computer,Positive,0,0,2021-07-15 00:12:17,US,27
UgwSf_vBbhU1k7yMK-J4AaABAg,DrZpPiVtopk,HIGHLIGHTS: Arsenal v Manchester United | FA Cup,@MamaOnyx-c2k,UCoUMEdwAZ2dqZRaFQTdpZ9w,"Better than Onana , onana out",Negative,2,0,2025-01-13 03:21:01,AU,17
UgwHnMMIqaBOlaWOwcJ4AaABAg,mAr-vlrRJqY,"Russian atrocities: Evidence of civilian killings, rape and torture in northern Ukraine | DW News",@signalisthebest4075,UCgqBv7vUKptU4n_TctiFCoQ,Please Germany help Sri Lanka like you are supporting Ukraine by supporting them with billions of dollars in war.. just send those few dollars instead of preaching in news channel. you won't because we east world countries are not your race ?,Negative,0,0,2022-04-14 20:49:32,DE,25
Ugz-tUq4yioSntmXgWd4AaABAg,JIXr5aEHRQ4,$179 Walmart Tablet: Better Than an iPad?!,@VirgilioGultianojr,UCMOA5KzXNkJAnYbXOI2N8lQ,"Bro took the ""I bought an ipad from Walmart"" to seriously💀",Neutral,0,0,2025-01-09 12:25:51,AU,28
UgwzJsT4Rn0jxaPIY5B4AaABAg,vIQ2fJfcIx4,The driving lessons she learned from her client... || Save Your Life || Her mistakes corrected,@Dragonkillmore3,UCm7XkJDaWb6isWqghOrs4Ig,Please please please please tell me she failed and cant drive 😭,Negative,0,0,2025-01-11 22:40:13,GB,26
UgwcTkam_BSbgxdp6il4AaABAg,K1ngF1pCkL4,Kamala Harris is just not good at this: Chaffetz,@cardinalsfan8182,UCdtPdEGtEwbCH-xk_7A1QXg,Putins orange buffoon puppet traitor trumpinovich,Negative,0,0,2022-03-14 19:30:18,US,25
Ugy48ZkXFtfGLO5DAE94AaABAg,ikiopPEY3vk,Shopping Trip to Gigga Mall || Wo  Train Kon see thi milly bohut peyare fans || Peyare Abu Jee 🥰,@sadiaj100,UCVgQeSD5KmuhRz7Rh8GyEVQ,"As a physician I agree with you that your dad should  stay with Roma and her kids it will be good for his mental health. Dementia patients tend to have depression and confusion when left alone. You guys are amazing daughters so proud of you all and your dad is indeed blessed , to have such supportive family.",Positive,38,0,2025-01-06 19:14:18,CA,22
UgwTOSBuoYVsmyeBaIN4AaABAg,2Ud-zbEdHuI,Trump unleashes TERRIFYING demented rant,@lancefullmer9384,UCdr9ULh8_4j53ZbaJ-SkaIg,So glad our president elect is talking about the important issue like....home plumbing and being itchy,Negative,2,0,2025-01-10 14:54:46,CA,25
UgwtRxJGMehdPJHL25V4AaABAg,Lcx1iZx6yO0,Near a polar bears 🐻🐻deadly attack| ETERNAL HUB | #shorts #eternalhub #science,@JimBoFet171,UC22bJvdYww-C9Z1c8VYb-Ww,He just wanted to give you nice cold Coke-a-cola bud.,Neutral,0,0,2025-01-14 04:26:36,AU,15
Ugz6w3-N2oVxoU7oSlx4AaABAg,zrKbilxypHM,This React Native update will blow your mind 🤯,@x-a-m-s-a,UCD-xgh8KsIrLgwuZKacuyUw,RN my favourite <3,Positive,0,0,2022-03-11 06:52:58,IN,27
Ugw2xBjO9uPIK5N-nUV4AaABAg,otinfgwkMbY,What is JPA? | JPA Implementation,@rajput_manoj,UCATf_IHlRUbAegJAUOlLnrw,"Awesome sir, u r a Legend 👍✌️",Positive,1,0,2019-12-08 10:52:55,IN,27
UgyqXMnX5FbAjIeqkN14AaABAg,zINQYZe9fKY,Germany and US to send more heavy weapons to Ukraine as Russian forces advance in Donbas region,@michaeltelemachus5112,UCi_rxMJwZFKbZ0fP1nIY87Q,You mean that Germany has PROMISED to send more weapons to add to the ones they have not sent.,Negative,130,27,2022-06-02 08:34:56,DE,25
Ugw18QAdPAKLwn8a_2d4AaABAg,Sh0UfU56zSE,Building a table for a yacht,@moriyami007,UCRy_H9P5GC3ywUPoIOgT47g,"Am i the only one who likes the various patches in tables like these? They're like scars that tell stories of the effort that went into making such a masterpiece, and a reminder that nature is unpredictable yet absolutely beautiful",Positive,111,6,2025-01-13 20:47:51,IE,26
UgzyNGh1ZaWF6_ISBl54AaABAg,I3QZI8Zt9N8,Still the best Xbox monitor tho 🤷‍♂️,@CoyClubine,UC-HsOlzoWkog_eYuQweFL4Q,Not playing,Negative,1,0,2025-01-11 11:00:40,CA,28
Ugx-f9UuLyZnLIMmWtN4AaABAg,UzjbdKAXHVU,Insane Minecraft Drama Situation,@klownklawz,UC-lxhaGNHdtXR8SeTamNkqA,"how can we take dream seriously if he cant even do a regular facecam apology video but instead chose to put on a detective version of his skin and minecraft, and when reacting to things, moves his camera around like hes nodding or shaking his head. mfer just show us your goddamn face",Negative,1,0,2025-01-15 16:22:37,NZ,20
Ugz7HEr6RYNmoKmI0VR4AaABAg,qqfo6aUY3n8,In This Game You're Worthless Cannon Fodder,@CalebIsBlue,UCfBQ3FgPYjdLGNPTkwbHhqw,The battle tanks music… the nostalgia.,Positive,0,0,2025-01-15 14:40:21,NZ,20
UgzStF9GEuklKfYlydR4AaABAg,PeAEHNWjNXM,Did you know why apps do this?,@HarshKumar-rb6hs,UCFGClX1C917iTSwSkjmGW8w,Bhai netflix wale mere sath aayein,Neutral,0,0,2023-11-05 14:58:07,IN,27
UgwQxifuZeRKlzpXmB14AaABAg,PDnH_twgzC4,"Kyle Responds To Being Called ""Irresponsible"" & ""Delusional"" For Not Voting Biden",@zachflame123,UCA4wiDn-P5nIaouXGp2MwEg,"""people can make up their own minds"" --- Kyle, a ""radical"" by 2020 standards",Positive,246,5,2020-05-12 04:37:26,US,25
UgyKv52dp9oYohKwKJx4AaABAg,Kil2UI-Jfsw,وئام وهاب: باسيل وجعجع أكبر خاسرين في انتخاب عون وأحذر الرئيس من هذه العصابة – استوديو العرب,@khaledkhaireddine8276,UCOpKZ5zN10J6-TJb2x56G0g,ما بعرف لاي بتستضيفو التافهين وبتفرضوهن عالناس,Negative,8,0,2025-01-09 20:26:26,AU,25
UgxVG1nMzL8ybAcJzUh4AaABAg,weGYLtKw5Vg,When you run into a YN late night at the gas station,@ysnzae8122,UCb1k_NUqTdaq9d_5wE3nn2A,Not the what a peaceful night till a Yn spawn out the blue 😭😭😂,Positive,210,4,2025-01-03 20:37:35,US,2
UgzRMDbefNAihnjspCh4AaABAg,P6RZZMu_maU,Leetcode 128 - LONGEST CONSECUTIVE SEQUENCE,@kirillzlobin7135,UCtLZbLIaxGDzzqD9N2NLusA,Thank you. This is amazing,Positive,0,0,2024-07-03 20:00:58,US,27
Ugy1r5u-pYuqIjFlIqx4AaABAg,Nvj4YpiFw_A,Biker Fell Through The Ice,@KrystalMcKay-fy8dw,UCtyTvVo3DpLoeroXhK6kXkA,New fear unlocked,Neutral,0,0,2025-01-13 04:32:12,IE,2
UgwmCsyRPni6G_9OHKh4AaABAg,yh4oYmsZ9xk,'F*CK!': Jon Stewart REACTS To Trump Victory | The Kyle Kulinski Show,@nedkent5239,UCii0ZyjTx9Zo8LULohPRIog,What makes anyone think there is going to be another fair election?,Negative,126,12,2024-11-06 23:04:13,US,25
Ugxx3m876CXAAW0BVWl4AaABAg,-JcbIj3IAUE,This is so true 😅😂,@m.h.7153,UCTq6r-YcnfAnRoEufyFJg6A,"Omg i had a coworker that did not understand quick exchanges. I'd have 3 minutes to change over my room, sterilize instruments and set up for the next patient and she'd be trying to carry on this long conversion. Girl, i stopped listening. I'm grabbing the next chart and calling my next patient back. Who are you still talking to??",Neutral,0,0,2025-01-13 21:19:18,IE,26
Ugzb7AIpjSm5GXD0pcx4AaABAg_aug,qI3P7zMMsgY,My Python Development Environment Setup - Full Tutorial,AugmentedUser,AugmentedCID,"""Is it possible to get your WhatsApp number to better work together on some projects? Your assistance would be very helpful in growing my code. Thank you.""",Neutral,0,0,2025-02-05 04:35:34,US,27
Ugymrv5uJTioV1lZOIZ4AaABAg,JeznW_7DlB0,Python Object Oriented Programming (OOP) - For Beginners,@AarjanKoirala,UCUcq6KiE9hVCcfEXqmII2NA,thank u very very much,Positive,1,0,2024-12-24 18:44:24,US,27
Ugw8vygBSf97xSm1Gep4AaABAg_aug,9Mp7C2iCKS0,"Wattcycle 12V ""300Ah"" Battery: Popular Budget Battery Falsely Advertised?!",AugmentedUser,AugmentedCID,"""This company requests tips at checkout. While it's optional, it feels like a scam to me. I will not be a repeat customer.""",Negative,0,0,2025-02-03 16:15:58,AU,28
UgxcG8gAc-0S1Kk8jN94AaABAg,BxN197soEdg,He punished the scoundrels for their audacity😏#kingsman #movie,@creambob1,UCl4kYIMJSX_l0msziKCIRvA,The name of this movie?,Neutral,0,0,2025-01-13 11:52:17,AU,24
UgxEG7gfL6wtAvWM2514AaABAg,YRJbhFLLPyE,The Complete Data Analyst Roadmap,@pHaNtoM19990,UCohTADTCiU7iVlH0x-6P8Vw,Thank you for great videos on roadmap can we get a roadmap on Internet of Things(IoT)❤,Positive,1,0,2024-08-13 16:08:37,AU,27
Ugx2PeTr6ab-a-ekEt14AaABAg,7dDLDNOdBOk,Super Tuesday Belongs To Bernie Sanders,@brookstarkington,UC7MI87PuBkijcdouo9lONVw,Early voted for Bernie in Texas on Sunday!,Positive,21,1,2020-02-29 04:15:39,US,25
Ugyqbqsqr_uK6Q6eGL54AaABAg,8sF85TyunQA,#30 Python Tutorial for Beginners | Copying an Array in Python,@SushantRanjan143,UCgAM2dodRb_jJlm5yoKuo5Q,What if instead of arr1.copy() I use arr1+0 to create a new deep copy?,Neutral,0,0,2024-11-01 07:50:31,IN,27
UgwGafedFzD0wkHk55d4AaABAg,23AOrSN-wmI,JavaScript Constructor Functions,@Avocado.777,UC5SPkAA3LiEYUnACIYJgOYw,pelado del bien te quiero mucho <3,Neutral,0,0,2022-07-31 21:39:14,AU,27
UgyFCzFB0kO46VwMuQl4AaABAg,ZVOzr70yjv4,Was Deranged Press Conference Proof Trump is Brain Dead?,@jptulg,UC463TmSeYB-J1QELu_Quu8g,Villages have a Village Idiot. The US has a Country Idiot!,Negative,0,0,2025-01-13 14:13:34,IE,25
UgzPaY73bagaqYBHke94AaABAg,TloMiwQv1x4,This Guy Is Completely Crazy 🤯,@bevscorner146,UCaYbM7QQiU2RrwLNA4A7rfw,Can these kind of videos stop saying these get no likes😭😭😭,Negative,0,0,2025-01-11 23:43:52,GB,26
UgyVZPSfnD9sgSxt2xh4AaABAg,uo_kV9LDrro,A Budget Hotel Experience,@GvanGarcia,UCDJy2M1uVcV9RmaYALhShQg,wait... the door is 666..?,Negative,0,0,2025-01-12 04:05:01,GB,26
Ugx2DIW-8n-BqllF5Wl4AaABAg,8oH7-aHrgRI,BREAKING: KAMALA MAKES BEST POSSIBLE VP PICK!,@jackgroshek4284,UCrGPUmRPpD-WAFmaM-hphdw,How TF does a DUI make someone look good? Why are you downplaying drinking and driving like it's not the most degenerate shit?,Negative,0,1,2024-08-08 12:04:15,US,25
Ugw68f2xA7GukLfk_NF4AaABAg,bfcdyLQO46g,Truck Drivers Came Up With A GENIUS Way To Fix Icy Roads!,@aggression90,UC_bikICwWyl9d0L-xxREcDg,I've always seen these under ambulances but never knew how they worked.,Neutral,0,0,2025-01-13 18:00:47,IE,2
UgxZ-YXyrIJieR6yK-Z4AaABAg,_wkvCFlI0PI,The WEIRDEST Tech at CES 2025!,@nunaburger,UClodUJT1YSNk0e1FrPsPeyQ,"It would be amazing if TechLinked had a counterpart to cover the CEATEC in Japan, or even KES in Korea. 
Asian consumer electronics shows, while sometimes more specialized or focused on local innovations, are highly significant, often serving as springboards for technologies that later debut at CES or gain international attention.",Positive,0,0,2025-01-12 16:22:26,AU,25
UgxGIT5ARgNTUhJfJaF4AaABAg_aug,9sVsv9nSmPo,It was WAYYYY TOO COLD to do THIS…🥶😅 #liftedtrucks #coldstart,AugmentedUser,AugmentedCID,"Living in Manitoba in the winter, how could you forget to plug in your vehicles? I lived there for 9 years, and it was second nature to plug in my vehicle as soon as I got home. It was on a timer for the block heater, and the interior heater was also on a different timer. This is just CLICK BAIT FOLKS.",Negative,0,0,2025-02-04 14:24:50,US,2
Ugx11GztEgS2mH0yFUJ4AaABAg_aug,KS1DBeT5uiU,Nintendo Switch 2 Is The Most Leaked Console…,AugmentedUser,AugmentedCID,"But why name it Switch2?! Nintendo had a negative experience with the Wii U, because it was too similar to its predecessor. Didn't they say they wouldn't repeat that mistake, and that each new console should have a standout feature so customers don't see it as just a minor upgrade?!",Negative,0,0,2025-02-04 14:47:36,US,28
UgwJ0eaVUvI03VNzdoF4AaABAg_aug,JXYtk5INOy4,Shapiro REACTS to SNL's Joke About The Daily Wire,AugmentedUser,AugmentedCID,"OMG, it's just a joke, everyone. SNL makes fun of everything, whether conservative or liberal. They just made fun of Biden recently, lol",Neutral,0,0,2025-02-05 10:25:54,US,25
Ugwm-mKX9VJKT5hA1s14AaABAg,c9L1Icxg4PY,What’s your thoughts? 😂🙌 #repo #automobile #skills #towtruck #tow #goat 🐐,@nailatiyllufm7325,UCGU8WjsVRcoVvcN77jWgIfg,My three year old asks to see your videos and now he’s started pulling up to his siblings bikes and saying “Yep that’s the car. You didn’t pay for this. And holding it while he drives away” I didn’t get it at first until my wife said “He’s repoing the bikes”.,Positive,106,8,2025-01-03 14:13:45,CA,17
UgyXWiDbJD4ILUDXqUp4AaABAg,Uszj_k0DGsg,Git for Professionals Tutorial - Tools & Concepts for Mastering Version Control with Git,@malicianewowlala6655,UCE5Ahfob0ZQwflGipTsV-Ng,For sure the best video I watched on git! Thank you so much.,Positive,0,0,2023-02-07 21:48:55,US,27
UgwMGx_jaXMi6IT7b8d4AaABAg,rnL3-PRy6Xc,"Part 169 360-degree all-inclusive steel car anti-skid chain, easy to install, no jack required😱",@rezabehboudinia5513,UCb3T7cGgAc9tqMtVlY4b8Ng,"Wow, how great and smart, just an unimportant point! Can a chain be used in the summer? My friend, this type of chain can be used in severe snow conditionsWow, how great and smart, just an unimportant point! Can a wheel chain be used in the summer? My friend, this type of chain can be used in hard snow conditions is not",Neutral,0,0,2025-01-11 03:26:15,CA,17
Ugw2kFhAjYQ46pZlIgR4AaABAg,Zq4BOSaKiYo,The Real Reason Why Analog Recording Is Better,@TravisRayLive,UC0h0MAWdAw1rF-NJkLZQcrg,"I never thought about it, but this makes a ton of sense. Granted, I’m not part of the analog era (entirely), but when I first started recording, I was just recording because I was so excited. I didn’t think about the grid, or making the take perfect. I just recorded, and moved on. The more I learned, the more I found myself spending on a single instrument or synth trying to dial in a sound to perfection and making zero progress.",Positive,27,1,2025-01-01 20:24:01,US,28
Ugyh0aF_ZcSSa9gIEdF4AaABAg,FR7-f3YZ6Og,"December 31, 2024",@ongezwajack7492,UCy2WhvdajmmBOypVsEJdsPw,Salish is crazy😂😂😂,Neutral,0,0,2025-01-09 10:47:47,NZ,15
Ugw1RmnE2hMWfUy8rsB4AaABAg,RxQAbMczkk4,Bro was panicking,@DaveSayers-u8y,UCjRhUBokRIXUoMkZs9CGDuA,Bro already paid for it😂😂,Neutral,0,0,2025-01-15 00:50:50,NZ,26
UgwIiLpJRdDoviNqbrN4AaABAg,lu-rR2o-rh0,LOL: Ben Shapiro REACTS to EVEN MORE Insane Woke TikToks,@isaiahallenskits,UC5xJ8u8jef9kARW6M0BF3VA,I’m only 13 but I realize how messed up this world is and we need more people like Ben teaching the people what’s right and what’s wrong,Positive,187,21,2023-11-09 19:06:42,US,25
Ugyu8zJYzoGzVdpSOhd4AaABAg,aXzY0UoGdpE,Chris Harris on Cars: Living with the new BMW M5,@tjhudson40,UCkAWkfdZYaAaiB5qG3X9YLg,It doesnt have a B&O hi-fi Chris!,Neutral,0,0,2025-01-12 22:59:32,IE,2
Ugw9OjmOPjAOBQdy_ol4AaABAg,hGq6wl6U3rU,'The Five' react to Judge Ketanji Brown Jackson's hearings,@Aus200,UCKKGbF-KzpzzC0Vhflv1pLA,Legality over activism!,Positive,6,0,2022-03-21 22:30:33,US,25
UgwEbHxzJG2Z9-dDtCx4AaABAg,4OX49nLNPEE,#18 Python Tutorial for Beginners | User input in Python | Command Line Input,@shilpananda6335,UCGeIOCK5AgivDA0KO3TIGLQ,Can you teach some other recent topics like machine learning,Neutral,19,3,2019-04-12 07:54:10,IN,27
UgxDY-P-04uffmc65bZ4AaABAg,BAZ-tJOYhlA,socket io crash course | easy way,@leenavirransaari3170,UC0kvcVnS7nxkgCAcBULsB2A,"I'd like to see clear code from start to end, these code bits make the whole thing so complicated. I have NEVER seen anywhere such clear and easily understandable code. To me clear code means a complete code (program), with html/php/whatever languages, and which works as it is. Later I can make my changes as soon as I have learned the basics. Some people try to explain me how websocket works but they give me only pieces of code. I'm not sure if you understand what I mean but if you do, please tell me where to find what I'm looking for.",Negative,5,1,2023-03-03 15:15:00,IN,27
Ugyh2t3T7st7I6-so394AaABAg,A63UxsQsEbU,Next.js Tutorial #1 - Introduction & Setup,@monb5549,UCJ0Vw5ZXKuw4CpPz5RCLKoQ,tip: skip to 3:37,Neutral,0,0,2022-05-10 04:04:57,GB,27
UgxK6z29xf2mI8Cu0JV4AaABAg,ZZRP70zMHgo,Paddington Bear joins the Queen for afternoon tea at Buckingham Palace,@elainebowman4449,UCpCJlG7wUShS8ZsxrE5HEXQ,She had such charm and grace....the world lost a most beloved lady when she left...,Positive,0,0,2024-07-18 16:38:51,GB,25
UgzfoWTN5_FWvy493CV4AaABAg,Sg4GMVMdOPo,Start coding with PYTHON in 5 minutes! 🐍,@DESIGNERDRUGSZ,UCncNSh_VmptHYzkL2cbOdog,Thank You so much I’m about to go to school for coding thanks to this video,Positive,1,0,2025-01-20 06:13:15,CA,27
Ugxq17A4-T_RaxpkjV14AaABAg,pOTzopiYyiM,Smacked cucumber (Pai huang gua),@Red_Ryan_Red,UCujE89XZ152mcVHSVw69z1w,this dude looks cool doing anything,Neutral,0,0,2025-01-09 06:34:49,CA,26
UgxL2Xs0dgSs5EdCzU94AaABAg,-0BIiX_FEFY,TOTAL CHAOS: Ibrahim Traore Bodyguards Outsmart His Enemies at Ghana’s Inauguration,@tcobbold2376,UCYn9-S5g5ZEUHBtlVd16YxQ,Traore is a hero✊🏿✊🏿✊🏿,Positive,1,0,2025-01-10 22:42:16,GB,25
Ugx1dV0sa6brtd8n9rp4AaABAg,acSFjfyEx-o,Trump mocks Biden during first presidential debate: 'I don’t wear a mask like him',@stansmith8206,UC2B-ZUiClRvwf1oAvXFCeYw,I never got thee vaccine nor wore a mask in a Liberal city. My freedom is more important than Grandma.,Positive,1,0,2024-05-23 17:22:16,GB,25
UgzQXd4BZspeH01Rcep4AaABAg,1DsMZuJm5Sg,Fails🔥 #lowrider #classic #carmodification #oldschool #automobile #oldies #westcoast #impala,@EnriqueRamirez-h2x,UCKfXX9tGBfMX-j_z1IAheGA,This is not Fontnite,Neutral,0,0,2025-01-11 00:17:05,US,2
UgwZgasvo1d-czV84CF4AaABAg,P-qC-suMTY8,A Year-Long Review of Living in my Defender | 2024 Wrapped,@kathleendoorley4903,UC7PlMrY1EKbfWZJzMQKERiw,"Well, we've been in the 30s & 40s here in FL lately",Neutral,0,0,2025-01-08 05:18:56,CA,22
Ugz1836zswrGXmA5nnN4AaABAg,rBOoG9H6MNc,Elijah Cummings' Pallbearer Snubs Mitch McConnell,@reynstorm3,UCq8FHpXnZvJlxDfYLNMRNbA,"Cenk brings up something that I and possibly many of us average bros. Schumer and Mcgobble being buddy-buddy is one of those things. With that said. That grin makes more sense in the light of Schumer trying to get gobble-gobble to excavate his head from is backyard, tape it on his shoulders and get with the program. In other words, that grin was the ""I told you you're on the wrong side"". 


Dumbocrats and repugnancans need to stop with the games. Clip was good though. thx tyt",Neutral,0,0,2019-10-30 05:46:55,US,25
Ugzh0PCCLC75Fvg4b6R4AaABAg,ERCMXc8x7mc,Python Tutorial for Beginners - Full Course (with Notes & Practice Questions),@Kittudada182,UCkOc0RRXlilPu6x2zTFtnXQ,Jis ki pass laptop nhi hai bhi video dhikhe raha hai 😂😂😂😂,Neutral,1,0,2025-01-12 17:22:21,IN,27
UgzFcLE4MzESCawOcN94AaABAg,7XDeI5fyj3w,Complete Kubernetes Course | Deploy MERN app,@ClearYourDoubt,UCA3-_Gvl-MhR3X8x2aoab0Q,What do you use in the terminal for command completion?,Neutral,0,0,2025-01-23 16:22:32,IN,27
UgwzgwkCdt9-6Z0_LXx4AaABAg,_UK7AWyp1L0,LOL: Kamala Harris Embarrasses Herself on National TV,@BoredApe32,UCs-B82l9H-q3xAXu55PmJWA,"I love how they never talk about the fact the ""voting bill"" literally gives our tax dollars to pay for their campaigns. Power grabs galore.",Negative,181,0,2022-01-17 00:41:48,US,25
UgwiR0ncP77Ps-44q8l4AaABAg,CIFGLzqeN64,How Dads Text,@enderytshorts,UCrQeP2yuSInUjIcUAHX_0rQ,He usually like the  text,Neutral,0,0,2025-01-12 07:16:30,AU,28
UgybSRzO2g7soQioB_x4AaABAg,_cXOu4oU4IM,Families of Mariupol’s last defending troops plead for their lives - BBC News,@alland01,UC6k9YrVcBWA6G5nC1EdrjDA,They were offered to surrender,Neutral,1,0,2022-05-07 01:45:35,GB,25
Ugze-WCGRwSv-neEy2l4AaABAg_aug,UPqB00smRUM,Bradley Martyn gets humbled again 💀 #shorts #strength #gym #trending,AugmentedUser,AugmentedCID,Bradley really doesn't understand what smaller fighters are capable of.,Negative,0,0,2025-02-03 15:04:21,AU,17
Ugwlcao_MU0YxJoiT5N4AaABAg,INwcSgEC0v8,New fire erupts in Hollywood Hills; 5 people killed in California wildfires,@lhoffbauer,UCJ7xRavfSjdT2U66jcAu-pg,We need to turn to our creator he is our God,Neutral,0,0,2025-01-09 10:51:28,US,25
